1706779200,42230.04,42253.19,42211.19,42223.24
1706779500,42223.24,42250.0,42213.88,42221.47
1706779800,42221.48,42230.8,42165.35,42165.36
1706780100,42165.35,42197.28,42156.0,42197.27
1706780400,42197.28,42210.0,42192.0,42192.0
1706780700,42192.01,42192.01,42146.25,42176.49
1706781000,42176.49,42176.5,42141.1,42141.11
1706781300,42141.1,42159.83,42140.89,42148.31
1706781600,42148.31,42159.86,42120.0,42120.01
1706781900,42120.0,42166.74,42112.95,42152.9
1706782200,42152.9,42216.29,42152.9,42216.28
1706782500,42216.29,42257.1,42208.0,42254.81
1706782800,42254.81,42300.0,42248.72,42293.53
1706783100,42293.53,42331.1,42258.0,42258.01
1706783400,42258.0,42281.99,42211.9,42216.78
1706783700,42216.77,42243.94,42198.03,42201.11
1706784000,42201.11,42219.46,42196.2,42200.62
1706784300,42200.63,42208.82,42180.18,42199.53
1706784600,42199.53,42241.1,42194.03,42241.09
1706784900,42241.09,42243.64,42213.8,42226.02
1706785200,42226.01,42243.35,42202.0,42229.8
1706785500,42229.81,42241.13,42212.05,42222.57
1706785800,42222.57,42272.33,42222.16,42252.62
1706786100,42252.62,42269.07,42236.21,42250.0
1706786400,42250.0,42257.99,42208.54,42214.55
1706786700,42214.54,42240.0,42209.99,42234.5
1706787000,42234.49,42286.72,42214.54,42239.56
1706787300,42239.56,42298.03,42239.55,42267.0
1706787600,42267.0,42267.74,42218.0,42261.82
1706787900,42261.82,42261.82,42147.08,42147.08
1706788200,42147.08,42157.29,42080.0,42128.39
1706788500,42128.4,42156.34,42026.52,42087.52
1706788800,42087.52,42107.96,42064.0,42091.08
1706789100,42091.07,42105.09,41944.89,41978.0
1706789400,41978.0,42179.0,41978.0,42167.45
1706789700,42167.44,42176.23,42112.32,42151.1
1706790000,42151.1,42155.96,42107.32,42111.84
1706790300,42111.83,42207.42,42111.83,42207.42
1706790600,42207.41,42210.0,42131.1,42137.28
1706790900,42137.28,42220.3,42122.98,42183.18
1706791200,42183.19,42200.0,42164.0,42190.01
1706791500,42190.01,42237.24,42133.33,42138.0
1706791800,42138.0,42166.31,42111.04,42162.67
1706792100,42162.67,42171.1,42136.63,42142.8
1706792400,42142.81,42147.65,42071.56,42074.4
1706792700,42074.39,42093.2,42041.1,42085.54
1706793000,42085.54,42091.1,41987.25,42017.0
1706793300,42017.0,42054.4,41981.17,42054.4
1706793600,42054.39,42142.06,42046.01,42127.17
1706793900,42127.18,42184.0,42124.47,42172.87
1706794200,42172.87,42227.6,42172.87,42227.59
1706794500,42227.6,42294.0,42177.76,42208.4
1706794800,42208.4,42208.41,42167.47,42185.16
1706795100,42185.15,42231.1,42176.51,42200.0
1706795400,42200.0,42226.7,42150.0,42226.69
1706795700,42226.69,42257.83,42213.11,42219.61
1706796000,42219.61,42259.91,42213.51,42218.36
1706796300,42218.37,42284.39,42186.0,42268.0
